16:00,"1,636.40","2,658,430","1,625","1,639.99",1.476%,"1,616.13","1,631.36","1,627.71",1,0,0.702%,0
2/26/2019,1636.4,2657019,1625.98,1639.99,1.476%,1616.1335,"1,628.50","1,627.87",1,0,0.641%,0
2/25/2019,1633,3169190,1641.45,1654.6,1.485%,1630.3873,"1,626.74","1,623.33",1,1,-0.515%,0
2/22/2019,1631.56,3090342,1623.5,1634.94,0.849%,1621.17,"1,621.73","1,618.85",1,1,0.496%,0
2/21/2019,1619.44,3460682,1619.85,1623.56,1.415%,1600.91,"1,619.94","1,617.13",0,1,-0.025%,0
2/20/2019,1622.1,3314310,1630,1634.93,1.541%,1610.12,"1,624.06","1,619.21",0,1,-0.485%,0
2/19/2019,1627.58,3671821,1601,1634,2.089%,1600.56,"1,627.24","1,622.89",1,1,1.660%,1
2/15/2019,1607.95,4333397,1627.86,1628.9099,1.521%,1604.5,"1,619.92","1,623.46",1,1,-1.223%,0
2/14/2019,1622.65,4106555,1624.5,1637.9,1.982%,1606.061,"1,615.98","1,625.29",1,1,-0.114%,0
2/13/2019,1640,3545096,1647,1656.38,1.177%,1637.1063,"1,614.32","1,634.89",0,0,-0.425%,0
2/12/2019,1638.01,4830487,1604,1639.395,2.534%,1598.88,"1,614.37","1,637.94",0,0,2.120%,1
2/11/2019,1591,3301240,1600.98,1609.29,1.468%,1586,"1,618.53","1,633.52",0,0,-0.623%,0
2/8/2019,1588.22,5649888,1586,1588.59,1.394%,1566.756,"1,626.99","1,638.21",0,0,0.140%,0
2/7/2019,1614.37,4605293,1625,1625.5389,2.048%,1592.91,"1,634.60","1,646.45",0,0,-0.654%,0
2/6/2019,1640.26,3930870,1670.75,1672.26,2.383%,1633.34,"1,655.47","1,650.50",0,1,-1.825%,0
2/5/2019,1658.81,4443632,1643.34,1665.26,1.386%,1642.5,"1,661.50","1,650.48",1,1,0.941%,0
2/4/2019,1633.31,4911319,1623,1649.63,2.239%,1613.5,"1,648.52","1,647.82",0,1,0.635%,0
2/1/2019,1626.23,11484130,1638.88,1673.06,3.147%,1622.01,"1,649.43","1,654.11",0,0,-0.772%,0
1/31/2019,1718.73,10304330,1692.85,1736.411,3.414%,1679.0821,"1,658.30","1,660.80",1,0,1.529%,1
1/30/2019,1670.43,5717042,1623,1676.95,3.536%,1619.68,"1,645.54","1,657.31",1,0,2.922%,1
1/29/2019,1593.88,4591586,1631.27,1632.38,2.619%,1590.72,"1,639.46","1,657.72",0,0,-2.292%,0
1/28/2019,1637.89,4807564,1643.59,1645,1.915%,1614.09,"1,647.12","1,660.06",0,0,-0.347%,0
1/25/2019,1670.57,4933434,1670.5,1683.48,1.316%,1661.6122,"1,658.78","1,660.32",0,0,0.004%,0
1/24/2019,1654.93,4077737,1641.07,1657.2572,1.561%,1631.7847,"1,663.31","1,658.89",0,0,0.845%,0
1/23/2019,1640.02,5192420,1656,1657.43,2.818%,1612,"1,669.08","1,659.34",0,0,-0.965%,0
1/22/2019,1632.17,6402655,1681,1681.8668,4.451%,1610.2,"1,675.99","1,660.99",1,0,-2.905%,0
1/18/2019,1696.2,5973318,1712,1716.2,1.458%,1691.54,"1,672.99","1,660.73",1,0,-0.923%,0
1/17/2019,1693.22,4179836,1680,1700.17,1.351%,1677.5,"1,661.87","1,648.65",1,0,0.787%,0
1/16/2019,1683.78,6343614,1684.22,1705,1.738%,1675.8787,"1,654.47","1,629.35",1,0,-0.026%,0
1/15/2019,1674.56,5964298,1632,1675.16,3.023%,1626.01,"1,649.59","1,614.89",1,0,2.608%,1
1/14/2019,1617.21,5989299,1615,1648.2,3.326%,1595.15,"1,646.00","1,597.63",0,0,0.137%,0
1/11/2019,1640.56,4670093,1640.55,1660.294,1.471%,1636.22,"1,648.46","1,583.71",1,1,0.001%,0
1/10/2019,1656.22,6487252,1641.01,1663.25,2.568%,1621.615,"1,635.42","1,565.82",1,1,0.927%,0
1/9/2019,1659.42,6333528,1652.98,1667.7989,1.609%,1641.3953,"1,604.24","1,547.28",1,1,0.390%,0
1/8/2019,1656.58,8830753,1664.69,1676.61,3.711%,1616.61,"1,580.18","1,515.74",1,1,-0.487%,0
1/7/2019,1629.51,7971720,1602.31,1634.56,2.855%,1589.185,"1,549.26","1,487.83",1,1,1.698%,1
1/4/2019,1575.39,9161701,1530,1594,4.985%,1518.3101,"1,518.96","1,470.96",1,1,2.967%,1
1/3/2019,1500.28,6934218,1520.01,1538,2.731%,1497.11,"1,496.21","1,462.93",1,1,-1.298%,0
1/2/2019,1539.13,7871967,1465.2,1553.36,6.327%,1460.93,"1,490.33","1,468.05",1,1,5.046%,1
12/31/2018,1501.97,6941598,1510.8,1520.76,2.270%,1487,"1,451.30","1,466.22",1,1,-0.584%,0
12/28/2018,1478.02,8822598,1473.35,1513.47,4.449%,1449,"1,426.39","1,475.22",1,1,0.317%,0
12/27/2018,1461.64,9631228,1454.2,1469,5.660%,1390.31,"1,422.96","1,493.25",0,0,0.512%,0
12/26/2018,1470.9,10332870,1368.89,1473.1567,8.081%,1363.01,"1,429.64","1,513.44",0,0,7.452%,1
12/24/2018,1343.96,7219996,1346,1396.03,6.812%,1307,"1,445.76","1,530.68",0,0,-0.152%,0
12/21/2018,1377.45,13556470,1464.99,1480,8.508%,1363.96,"1,481.15","1,560.39",0,0,-5.975%,0
12/20/2018,1460.83,9912659,1484,1509.5,5.361%,1432.69,"1,524.04","1,585.55",0,0,-1.561%,0
12/19/2018,1495.08,8624401,1543.05,1584.53,6.833%,1483.18,"1,563.55","1,609.39",0,0,-3.109%,0
12/18/2018,1551.48,6468073,1540,1567.55,2.924%,1523.01,"1,597.24","1,626.72",0,0,0.745%,0
12/17/2018,1520.91,8729020,1566,1576.13,4.726%,1505.01,"1,615.60","1,648.81",0,0,-2.879%,0
12/14/2018,1591.91,6347659,1638,1642.57,3.632%,1585,"1,639.62","1,665.74",0,0,-2.814%,0
12/13/2018,1658.38,5249043,1680,1692.12,3.084%,1641.5,"1,647.06","1,673.90",0,0,-1.287%,0
12/12/2018,1663.54,6581356,1669,1704.99,2.694%,1660.27,"1,655.23","1,675.84",0,0,-0.327%,0
12/11/2018,1643.24,6217833,1678,1679.4684,3.696%,1619.6,"1,656.20","1,667.63",0,0,-2.072%,0
12/10/2018,1641.03,7467159,1623.84,1657.99,4.219%,1590.87,"1,682.02","1,661.44",0,0,1.059%,1
12/7/2018,1629.13,7508939,1705.07,1718.9262,5.750%,1625.46,"1,691.85","1,647.54",0,1,-4.454%,0
12/6/2018,1699.19,8701197,1614.87,1701.05,5.665%,1609.85,"1,700.74","1,636.30",1,1,5.221%,1
12/4/2018,1668.4,8653416,1756,1770.3382,6.327%,1665,"1,696.45","1,615.93",1,1,-4.989%,0
12/3/2018,1772.36,6840412,1769.46,1778.34,2.794%,1730,"1,679.05","1,600.31",1,1,0.164%,0
11/30/2018,1690.17,5744168,1679.5,1696,1.770%,1666.5,"1,640.85","1,582.42",1,1,0.635%,0
11/29/2018,1673.57,6600424,1674.99,1689.99,2.279%,1652.331,"1,603.23","1,575.35",1,1,-0.085%,0
11/28/2018,1677.75,8429894,1613.92,1681.45,5.011%,1601.215,"1,571.86","1,567.89",1,1,3.955%,1
11/27/2018,1581.42,5758441,1575.99,1597.65,2.544%,1558.01,"1,535.40","1,563.23",1,1,0.345%,0
11/26/2018,1581.33,6226531,1539,1584.81,3.975%,1524.22,"1,521.57","1,568.78",0,0,2.750%,1
11/23/2018,1502.06,2707642,1517,1536.2,2.290%,1501.81,"1,523.99","1,581.89",0,0,-0.985%,0
11/21/2018,1516.73,5707400,1542.99,1550,2.310%,1515,"1,547.47","1,607.17",0,0,-1.702%,0
11/20/2018,1495.46,10824410,1437.5,1534.75,8.081%,1420,"1,563.92","1,631.05",0,0,4.032%,1
11/19/2018,1512.29,7741370,1577.01,1581.19,5.177%,1503.36,"1,591.06","1,645.78",0,0,-4.104%,0
11/16/2018,1593.41,6057199,1587.5,1614.48,2.629%,1573.12,"1,615.98","1,657.33",0,0,0.372%,0
11/15/2018,1619.44,8379824,1581.01,1624.82,5.064%,1546.51,"1,639.78","1,664.54",0,0,2.431%,1
11/14/2018,1599.01,6439170,1656.32,1672.9952,4.754%,1597.07,"1,666.87","1,669.15",0,0,-3.460%,0
11/13/2018,1631.17,5901499,1649.29,1677.0638,3.923%,1613.75,"1,698.17","1,669.05",0,1,-1.099%,0
11/12/2018,1636.85,6763693,1698.24,1708.55,4.818%,1630.01,"1,700.50","1,658.98",1,1,-3.615%,0
11/9/2018,1712.43,5892058,1732.5,1743.9206,2.471%,1701.87,"1,698.69","1,649.18",1,1,-1.158%,0
11/8/2018,1754.91,6520345,1755,1784,3.414%,1725.11,"1,689.31","1,642.22",1,1,-0.005%,0
11/7/2018,1755.49,8166777,1673,1759.23,5.718%,1664.075,"1,671.43","1,644.95",1,1,4.931%,1
11/6/2018,1642.81,4206093,1618.35,1665,3.125%,1614.55,"1,639.94","1,635.82",1,1,1.511%,1
11/5/2018,1627.8,5615749,1657.57,1658.09,3.867%,1596.36,"1,617.46","1,648.41",1,1,-1.796%,0
11/2/2018,1665.53,6932644,1678.59,1697.44,2.761%,1651.83,"1,599.67","1,664.56",1,0,-0.778%,0
11/1/2018,1665.53,8054045,1623.53,1670.4465,4.505%,1598.44,"1,595.13","1,674.41",0,0,2.587%,1
10/31/2018,1598.01,9372899,1569.99,1623.91,3.758%,1565.09,"1,618.46","1,684.92",0,0,1.785%,1
10/30/2018,1530.42,12395130,1486.16,1540.99,4.378%,1476.36,"1,631.70","1,708.30",0,0,2.978%,1
10/29/2018,1538.88,13791810,1660,1665.7383,11.421%,1495,"1,679.35","1,737.25",0,0,-7.296%,0
10/26/2018,1642.81,14941860,1649.59,1698.46,5.955%,1603,"1,729.44","1,759.46",0,0,-0.411%,0
10/25/2018,1782.17,9941447,1703.34,1794.81,6.076%,1692.0101,"1,753.68","1,774.04",1,0,4.628%,1
10/24/2018,1664.2,6845123,1773.7,1777.7099,7.313%,1656.56,"1,751.39","1,767.76",0,1,-6.174%,0
10/23/2018,1768.7,6705686,1742.24,1776.34,3.637%,1714,"1,784.90","1,776.86",0,1,1.519%,1
10/22/2018,1789.3,4481334,1784,1809.4999,3.047%,1756,"1,795.15","1,787.02",1,1,0.297%,0
10/19/2018,1764.03,5854417,1785.16,1809.1,3.200%,1753,"1,789.48","1,794.54",0,1,-1.184%,0
10/18/2018,1770.72,5839352,1821.49,1830.15,3.523%,1767.87,"1,794.39","1,807.10",1,1,-2.787%,0
10/17/2018,1831.73,5282597,1842.79,1845,2.103%,1807,"1,784.12","1,820.97",1,1,-0.600%,0
10/16/2018,1819.96,5826985,1783.5,1823.88,3.538%,1761.55,"1,768.83","1,833.07",0,0,2.044%,1
10/15/2018,1760.95,6360606,1795,1795.05,3.507%,1734.23,"1,778.90","1,848.21",0,0,-1.897%,0
10/12/2018,1788.61,9385256,1808,1808.95,3.812%,1742.53,"1,799.59","1,872.55",0,0,-1.072%,0
10/11/2018,1719.36,13858970,1724,1755.4,4.172%,1685.1,"1,819.80","1,893.99",0,0,-0.269%,0
10/10/2018,1755.25,10878990,1857.89,1858.56,5.936%,1754.41,"1,857.81","1,923.35",0,0,-5.525%,0
10/9/2018,1870.32,4732430,1859.99,1896.6759,2.395%,1852.32,"1,897.31","1,945.31",0,0,0.555%,0
10/8/2018,1864.42,7346828,1874,1901.9962,3.897%,1830.6627,"1,917.51","1,955.73",0,0,-0.511%,0
10/5/2018,1889.65,6816213,1917.99,1929.08,3.556%,1862.83,"1,945.50","1,962.72",0,0,-1.478%,0
10/4/2018,1909.42,7240549,1949,1956,3.134%,1896.57,"1,968.17","1,965.26",0,0,-2.031%,0
10/3/2018,1952.76,5167224,1981.7,1989.7,2.046%,1949.81,"1,988.88","1,968.75",0,1,-1.460%,0
10/2/2018,1971.31,5360924,1999.99,2013.39,2.422%,1965.77,"1,993.30","1,966.11",0,1,-1.434%,0
10/1/2018,2004.36,3457725,2021.99,2033.19,1.477%,2003.6,"1,993.95","1,963.09",1,1,-0.872%,0
9/28/2018,2003,3991574,2004.41,2026.52,1.505%,1996.4648,"1,979.95","1,953.46",1,1,-0.070%,0
9/27/2018,2012.98,4295758,1993.2365,2016.1564,1.387%,1988.58,"1,962.35","1,950.17",1,1,0.991%,0
9/26/2018,1974.85,4262097,1968.5,1995.25,1.720%,1961.52,"1,948.61","1,947.86",1,1,0.323%,0
9/25/2018,1974.55,4351662,1942.9,1975.91,1.911%,1938.85,"1,938.93","1,949.38",1,0,1.629%,1
9/24/2018,1934.36,4146563,1903.79,1936.88,3.854%,1865,"1,932.23","1,950.64",1,0,1.606%,1
9/21/2018,1915.01,6774727,1954.22,1957.31,2.450%,1910.5011,"1,926.96","1,951.10",0,0,-2.006%,0
9/20/2018,1944.3,3142025,1938.58,1955,1.177%,1932.25,"1,938.00","1,954.81",0,0,0.295%,0
9/19/2018,1926.42,4037641,1940.5,1940.83,1.886%,1904.9,"1,947.11","1,956.21",0,1,-0.726%,0
9/18/2018,1941.05,4231892,1918.65,1958.2,2.232%,1915.4391,"1,959.83","1,963.05",0,1,1.167%,1
9/17/2018,1908.03,6981550,1954.73,1956.82,3.678%,1887.41,"1,969.05","1,972.90",0,0,-2.389%,0
9/14/2018,1970.19,3587896,1992.93,1993.648,1.757%,1959.22,"1,975.24","1,983.36",1,0,-1.141%,0
9/13/2018,1989.87,3605398,2000,2008.76,1.349%,1982.0277,"1,971.62","1,986.58",1,0,-0.507%,0
9/12/2018,1990,4407334,1994,2000,1.914%,1962.44,"1,965.31","1,987.41",0,0,-0.201%,0
9/11/2018,1987.15,5016780,1928.27,1988.88,3.750%,1917,"1,966.27","1,981.69",0,0,3.054%,1
9/10/2018,1939.01,4481091,1971,1973.04,2.150%,1931.5158,"1,976.74","1,975.74",0,0,-1.623%,0
9/7/2018,1952.07,4856982,1938.71,1975.2,1.954%,1937.35,"1,991.48","1,972.38",0,0,0.689%,0
9/6/2018,1958.31,7473086,2006.505,2007.5,3.736%,1935.209,"2,001.55","1,967.46",0,1,-2.402%,0
9/5/2018,1994.82,8197117,2038.11,2040.38,2.537%,1989.89,"2,009.50","1,962.12",1,1,-2.124%,0
9/4/2018,2039.51,5703128,2026.5,2050.5,1.863%,2013,"1,997.10","1,950.98",1,1,0.642%,0
8/31/2018,2012.71,4148432,2007,2022.38,0.880%,2004.74,"1,974.74","1,934.70",1,1,0.285%,0
8/30/2018,2002.38,7254573,1997.42,2025.57,1.946%,1986.9,"1,953.27","1,921.65",1,1,0.248%,0
8/29/2018,1998.1,6432354,1953.45,1998.6899,2.553%,1948.94,"1,933.38","1,910.07",1,1,2.286%,1
8/28/2018,1932.82,3070482,1937.73,1941.7771,0.672%,1928.82,"1,914.74","1,898.52",1,1,-0.253%,0
8/27/2018,1927.68,3546496,1915,1927.7,0.965%,1909.281,"1,904.86","1,897.20",1,1,0.662%,0
8/24/2018,1905.39,2781770,1910.51,1916.01,0.708%,1902.54,"1,894.66","1,894.05",1,0,-0.268%,0
8/23/2018,1902.9,3548197,1907.17,1919.5,0.986%,1900.76,"1,890.03","1,892.14",1,0,-0.224%,0
8/22/2018,1904.9,3058369,1876.64,1905.8,1.554%,1876.64,"1,886.75","1,891.71",1,0,1.506%,1
8/21/2018,1883.42,3068215,1880,1897.75,1.245%,1874.405,"1,882.30","1,889.87",0,0,0.182%,0
8/20/2018,1876.71,2854320,1890.57,1891.7465,1.376%,1866.061,"1,889.54","1,887.77",0,0,-0.733%,0
8/17/2018,1882.22,4088548,1885.8,1888,1.749%,1855.55,"1,893.44","1,884.88",0,0,-0.190%,0
8/16/2018,1886.52,3884253,1903.94,1905,1.139%,1883.5525,"1,894.26","1,878.99",0,0,-0.915%,0
8/15/2018,1882.62,7658108,1909.55,1916.21,2.483%,1869.79,"1,896.66","1,873.77",0,0,-1.410%,0
8/14/2018,1919.65,3918758,1919.39,1921.01,1.106%,1900,"1,897.44","1,865.22",1,1,0.014%,0
8/13/2018,1896.2,5508481,1898.5,1925,1.654%,1893.67,"1,886.00","1,851.00",1,1,-0.121%,0
8/10/2018,1886.3,3623734,1888.51,1899.5,1.133%,1878.2125,"1,876.31","1,839.30",1,1,-0.117%,0
8/9/2018,1898.52,4844363,1882,1914.57,1.976%,1877.48,"1,863.71","1,832.40",1,1,0.878%,0
8/8/2018,1886.52,3922462,1861,1891.51,1.996%,1854.5,"1,850.87","1,823.35",1,1,1.371%,1
8/7/2018,1862.48,3332789,1854.53,1869.72,1.270%,1846.2673,"1,833.00","1,821.06",1,1,0.429%,0
8/6/2018,1847.75,3383971,1825.81,1847.77,1.586%,1818.92,"1,816.00","1,817.73",1,1,1.202%,1
8/3/2018,1823.29,3454718,1837.744,1841,1.070%,1821.501,"1,802.29","1,813.16",1,0,-0.787%,0
8/2/2018,1834.33,4337911,1788.77,1836.56,2.831%,1786,"1,801.09","1,812.20",1,0,2.547%,1
8/1/2018,1797.17,4139144,1784,1798.4365,1.262%,1776.02,"1,795.82","1,810.06",0,0,0.738%,0
7/31/2018,1777.44,5716449,1786.49,1801.83,3.594%,1739.32,"1,809.11","1,814.64",0,0,-0.507%,0
7/30/2018,1779.22,6542712,1827.33,1829.5,3.595%,1766.02,"1,819.47","1,821.29",0,0,-2.633%,0
7/27/2018,1817.27,9670042,1876.05,1880.05,4.070%,1806.53,"1,824.02","1,825.61",1,0,-3.133%,0
7/26/2018,1808,9637399,1839,1844.68,2.227%,1804.5,"1,823.31","1,825.19",0,0,-1.686%,0
7/25/2018,1863.61,3657664,1829.3,1863.84,2.260%,1822.64,"1,824.30","1,824.05",1,0,1.876%,1
7/24/2018,1829.24,4228340,1829.01,1840,1.692%,1809.3829,"1,820.17","1,813.19",0,0,0.013%,0
7/23/2018,1802,3858903,1812.21,1819,2.769%,1769.99,"1,823.10","1,804.57",0,0,-0.563%,0
7/20/2018,1813.7,3879448,1825.01,1834.84,1.369%,1810.06,"1,827.20","1,798.28",1,0,-0.620%,0
7/19/2018,1812.97,4590063,1829.46,1841,1.641%,1811.27,"1,827.07","1,787.97",1,1,-0.901%,0
7/18/2018,1842.92,4851208,1848,1858.88,1.508%,1831.27,"1,823.80","1,776.64",1,1,-0.275%,0
7/17/2018,1843.93,5660705,1811.56,1851.69,3.021%,1797.3838,"1,806.21","1,761.75",1,1,1.787%,1
7/16/2018,1822.49,5425916,1821.95,1841.95,1.516%,1814.45,"1,786.04","1,748.73",1,1,0.030%,0
7/13/2018,1813.03,4381802,1803.93,1815.3,1.118%,1795.225,"1,769.35","1,736.46",1,1,0.504%,0
7/12/2018,1796.62,4511274,1764.51,1798,2.033%,1762.18,"1,748.87","1,725.31",1,1,1.820%,1
7/11/2018,1755,3167209,1737.99,1756.96,1.324%,1734,"1,729.49","1,711.70",1,1,0.979%,0
7/10/2018,1743.07,2977310,1738.53,1750,1.098%,1731,"1,717.28","1,705.30",1,1,0.261%,0
7/9/2018,1739.02,2926194,1724.05,1739.56,1.359%,1716.23,"1,711.42","1,697.31",1,1,0.868%,0
7/6/2018,1710.63,2586450,1696,1715.268,1.395%,1691.67,"1,703.58","1,694.98",1,1,0.863%,0
7/5/2018,1699.73,2974047,1705.38,1710.69,1.697%,1682.1501,"1,701.74","1,696.94",1,1,-0.331%,0
7/3/2018,1693.96,2177276,1723.96,1725,1.921%,1692.48,"1,693.90","1,701.97",1,0,-1.740%,0
7/2/2018,1713.78,3180640,1682.7,1713.89,2.135%,1678.06,"1,693.33","1,706.05",1,0,1.847%,1
6/29/2018,1699.8,4486680,1717,1723.41,1.717%,1694.3156,"1,683.20","1,707.05",0,0,-1.002%,0
6/28/2018,1701.45,4521788,1672.54,1705.5,2.668%,1661.1738,"1,686.37","1,708.67",0,0,1.729%,1
6/27/2018,1660.51,4778872,1708.11,1711.95,3.130%,1660,"1,692.13","1,710.91",0,0,-2.787%,0
6/26/2018,1691.09,4295320,1672.37,1701.565,2.298%,1663.34,"1,710.04","1,715.35",0,0,1.119%,1
6/25/2018,1663.15,7494818,1702.51,1705,3.565%,1646.3089,"1,718.78","1,716.11",0,0,-2.312%,0
6/22/2018,1715.67,4050059,1742.62,1743,1.817%,1711.9,"1,730.91","1,718.71",0,1,-1.547%,0
6/21/2018,1730.22,4913177,1760,1763.1,2.651%,1717.56,"1,730.97","1,715.54",1,1,-1.692%,0
6/20/2018,1750.08,4320836,1742.5,1762.93,1.239%,1741.36,"1,729.70","1,711.45",1,1,0.435%,0
6/19/2018,1734.78,4278496,1709.04,1736.11,2.101%,1700.39,"1,720.65","1,706.02",1,0,1.506%,1
6/18/2018,1723.79,3094110,1706.26,1726.7404,1.420%,1702.56,"1,713.45","1,702.17",1,0,1.027%,1
6/15/2018,1715.97,4729101,1714,1720.87,0.723%,1708.52,"1,706.51","1,696.32",1,0,0.115%,0
6/14/2018,1723.86,3157127,1713.48,1724.7999,0.932%,1708.87,"1,700.12","1,688.88",1,0,0.606%,0
6/13/2018,1704.86,3315258,1702.81,1713.75,0.802%,1700.12,"1,693.20","1,679.46",1,0,0.120%,0
6/12/2018,1698.75,2203056,1693,1699.51,0.472%,1691.5235,"1,691.38","1,671.46",1,0,0.340%,0
6/11/2018,1689.12,2317881,1681.51,1694.2436,0.812%,1680.5923,"1,690.90","1,662.87",1,1,0.453%,0
6/8/2018,1683.99,2949020,1681.12,1689.44,0.982%,1673.01,"1,686.13","1,654.97",1,1,0.171%,0
6/7/2018,1689.3,3756128,1698.558,1699.9,1.420%,1676.105,"1,677.64","1,646.88",1,1,-0.545%,0
6/6/2018,1695.75,5466032,1704.51,1714.5,1.662%,1686.47,"1,665.71","1,638.14",1,1,-0.514%,0
6/5/2018,1696.35,4733275,1672.99,1699,1.733%,1670.06,"1,651.53","1,626.70",1,1,1.396%,1
6/4/2018,1665.27,3178387,1648.9,1665.68,1.227%,1645.49,"1,634.84","1,615.61",1,1,0.993%,0
6/1/2018,1641.54,3302466,1637.03,1646.7299,0.712%,1635.09,"1,623.81","1,606.52",1,1,0.275%,0
5/31/2018,1629.62,3157622,1623,1635,0.842%,1621.35,"1,616.12","1,600.55",1,1,0.408%,0
5/30/2018,1624.89,2892704,1618.1,1626,0.810%,1612.93,"1,610.57","1,596.31",1,1,0.420%,0
5/29/2018,1612.87,3837381,1600.709,1621.79,1.352%,1600.15,"1,601.87","1,591.43",1,1,0.760%,0
5/25/2018,1610.15,2624784,1603,1614.12,0.854%,1600.4474,"1,596.39","1,590.30",1,1,0.446%,0
5/24/2018,1603.07,3383788,1598.03,1608.24,1.250%,1588.38,"1,589.23","1,589.58",1,1,0.315%,0
5/23/2018,1601.86,3348540,1571.05,1601.86,2.268%,1566.34,"1,584.97","1,590.18",1,0,1.961%,1
5/22/2018,1581.4,2053733,1589.89,1589.89,0.929%,1575.25,"1,582.05","1,590.79",1,0,-0.534%,0
5/21/2018,1585.46,2840655,1585,1592.05,1.083%,1575,"1,581.00","1,591.89",0,0,0.029%,0
5/18/2018,1574.37,2612564,1581.33,1583.5903,0.731%,1572.1,"1,584.21","1,593.36",0,0,-0.440%,0
5/17/2018,1581.76,2131238,1580.56,1594.04,1.338%,1573,"1,589.92","1,594.02",0,0,0.076%,0
5/16/2018,1587.28,2535458,1577.5,1594.43,1.126%,1576.67,"1,595.39","1,593.05",0,0,0.620%,0
5/15/2018,1576.12,5066420,1587.8047,1587.8047,1.443%,1565.2201,"1,599.53","1,591.29",0,0,-0.736%,0
5/14/2018,1601.54,2460302,1604,1611.18,0.696%,1600.05,"1,602.78","1,591.90",1,0,-0.153%,0
5/11/2018,1602.91,2258583,1610.99,1611.1,0.827%,1597.891,"1,602.50","1,588.36",1,0,-0.502%,0
5/10/2018,1609.08,2785394,1608.475,1615.6,0.758%,1603.44,"1,598.11","1,585.33",1,0,0.038%,0
5/9/2018,1608,3628661,1600,1608,1.005%,1592,"1,590.71","1,576.22",1,0,0.500%,0
5/8/2018,1592.39,3033526,1595,1596.88,0.908%,1582.51,"1,583.05","1,561.44",1,1,-0.164%,0
5/7/2018,1600.14,3793376,1589.337,1606.949,1.204%,1587.83,"1,581.02","1,548.21",1,1,0.680%,0
5/4/2018,1580.95,3414088,1562.45,1584.9,1.454%,1562.19,"1,574.22","1,539.98",1,1,1.184%,1
5/3/2018,1572.075,4235885,1560.01,1574.8,1.862%,1546.02,"1,572.55","1,534.63",1,1,0.773%,0
5/2/2018,1569.68,4252230,1580.98,1588.4992,1.413%,1566.36,"1,561.73","1,533.12",1,1,-0.715%,0
5/1/2018,1582.26,4551661,1563.22,1585,2.114%,1552.18,"1,539.83","1,528.93",1,0,1.218%,1
4/30/2018,1566.13,5421282,1582.5,1596,2.246%,1560.941,"1,515.39","1,521.09",1,0,-1.034%,0
4/27/2018,1572.62,13025430,1634.01,1638.1,4.512%,1567.386,"1,505.74","1,508.63",1,0,-3.757%,0
4/26/2018,1517.96,8309864,1485.01,1529.42,3.444%,1478.5,"1,496.71","1,494.44",0,0,2.219%,1
4/25/2018,1460.17,6365989,1458,1469.99,3.885%,1415.02,"1,504.50","1,487.50",0,0,0.149%,0
4/24/2018,1460.09,7470059,1535.8,1539.5,6.286%,1448.4475,"1,518.04","1,484.19",0,1,-4.930%,0
4/23/2018,1517.86,4447801,1546.6947,1548,2.966%,1503.4103,"1,526.79","1,481.80",1,1,-1.864%,0
4/20/2018,1527.49,5520642,1561.1999,1561.1999,2.975%,1516.093,"1,511.51","1,470.62",1,1,-2.159%,0
4/19/2018,1556.91,6483967,1543.22,1568.52,1.914%,1539.06,"1,492.17","1,458.40",1,1,0.887%,0
4/18/2018,1527.84,5091677,1514.65,1533.8,1.974%,1504.11,"1,470.49","1,447.88",1,1,0.871%,0
4/17/2018,1503.83,5008532,1462.295,1507.19,3.443%,1457.0219,"1,450.33","1,436.15",1,1,2.840%,1
4/16/2018,1441.5,2773836,1445,1447,1.367%,1427.48,"1,436.81","1,424.97",1,1,-0.242%,0
4/13/2018,1430.79,3637586,1449.136,1459.7808,2.475%,1424.52,"1,429.73","1,418.02",1,1,-1.266%,0
4/12/2018,1448.5,3116939,1439.5,1452.12,1.189%,1435.06,"1,424.62","1,419.68",0,1,0.625%,0
4/11/2018,1427.05,3544449,1439.44,1448.7758,1.676%,1424.89,"1,425.27","1,417.97",1,1,-0.861%,0
4/10/2018,1436.22,4258358,1431.99,1438.38,1.602%,1415.7,"1,421.97","1,424.97",1,1,0.295%,0
4/9/2018,1406.08,4193564,1425.03,1438.48,2.560%,1402.571,"1,413.14","1,436.93",1,1,-1.330%,0
4/6/2018,1405.23,5838758,1429.97,1452.502,3.731%,1400.26,"1,406.32","1,445.88",0,1,-1.730%,0
4/5/2018,1451.75,6305513,1441.99,1459.5575,2.277%,1427.07,"1,414.74","1,459.85",1,0,0.677%,0
4/4/2018,1410.57,6942485,1358.24,1415.39,4.621%,1352.88,"1,410.67","1,472.86",0,0,3.853%,1
4/3/2018,1392.05,10212940,1391.38,1414,4.329%,1355.33,"1,427.97","1,490.46",0,0,0.048%,0
4/2/2018,1371.99,10432560,1417.62,1421.358,4.897%,1355,"1,460.73","1,505.74",0,0,-3.219%,0
3/29/2018,1447.34,12570020,1406,1455.47,6.612%,1365.2,"1,485.45","1,525.71",0,0,2.940%,1
3/28/2018,1431.42,13680370,1447,1455.9,5.030%,1386.17,"1,504.96","1,539.21",0,0,-1.077%,0
3/27/2018,1497.05,6887274,1572.4,1575.965,6.317%,1482.32,"1,535.05","1,555.17",0,0,-4.792%,0
3/26/2018,1555.86,5592200,1530,1556.99,3.851%,1499.25,"1,552.94","1,564.28",1,0,1.690%,1
3/23/2018,1495.56,7977655,1539.01,1549.02,3.588%,1495.36,"1,550.76","1,568.54",0,0,-2.823%,0
